imagename,pen_pressure,letter_spacing,size,dimension,is_lowercase,is_continuous,slantness,tilt,entry_stroke_a,staff_of_a,formation_n,staff_of_d,exit_stroke_d,word_formation,constancy
1486b_num1.png,2,3,1,1,2,2,3,1,1,2,2,3,2,1,2
1510c_num3.png,2,2,1,1,2,1,3,1,1,4,2,3,2,1,2
1558a_num2.png,1,2,2,2,2,2,4,1,1,2,1,2,2,1,1
1472c_num1.png,2,2,1,1,2,2,3,1,1,2,1,3,2,1,1
1521a_num3.png,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1
1515a_num6.png,2,2,1,1,2,2,4,1,1,2,2,1,1,1,2
1556b_num5.png,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1475a_num3.png,2,2,2,1,2,2,2,1,1,2,2,3,2,2,2
1552a_num3.png,2,1,1,1,2,2,3,1,1,1,2,3,1,1,1
1451a_num3.png,1,2,3,2,2,2,1,1,1,2,2,3,1,1,2
1554b_num3.png,2,2,3,3,2,2,2,1,1,2,2,3,2,1,2
1563a_num1.png,2,2,2,2,2,2,2,1,1,2,2,2,3,2,2
1539b_num1.png,2,2,1,1,2,2,1,1,1,2,2,2,4,1,2
1567b_num1.png,2,1,2,1,2,2,3,1,2,2,2,2,1,1,2
1514a_num3.png,2,1,1,1,2,2,3,1,1,1,1,3,2,1,1
1501b_num2.png,2,2,2,1,2,2,2,1,1,2,2,3,2,1,1
1527a_num2.png,2,3,3,2,2,1,1,1,1,2,2,2,2,2,2
1485a_num3.png,2,1,2,2,2,2,3,1,1,2,1,2,1,1,1
1526c_num1.png,2,3,3,3,2,1,1,1,1,2,2,1,1,1,2
1471a_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,2,1,2
1558b_num1.png,2,3,2,2,2,2,4,1,1,2,1,3,4,1,1
1488a_num3.png,2,3,1,1,2,2,3,1,1,2,1,3,4,1,2
1453c_num2.png,1,2,2,2,2,2,4,1,1,2,2,3,1,1,2
1548b_num3.png,1,3,2,2,2,1,2,2,1,2,2,2,1,1,2
1544a_num2.png,1,2,2,2,2,2,3,1,1,2,2,3,2,1,2
1474c_num3.png,2,1,1,1,2,2,3,1,1,2,2,2,1,1,1
1476b_num3.png,2,2,2,1,2,2,2,2,1,2,2,3,2,2,2
1513c_num3.png,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2
1546c_num3.png,2,2,2,2,2,2,2,1,1,2,2,3,3,1,2
1495a_num1.png,2,2,3,2,2,2,2,1,1,2,2,2,2,2,2
1482b_num2.png,2,2,1,1,2,2,3,2,1,2,2,3,2,1,1
1486c_num1.png,2,3,1,1,2,2,3,1,1,2,2,2,2,1,2
1487c_num1.png,2,3,1,1,2,2,2,1,2,2,2,2,4,1,2
1525b_num1.png,2,1,3,2,2,1,1,1,1,2,2,2,2,1,2
1566b_num3.png,2,2,2,2,2,2,1,1,1,2,2,2,4,1,2
1493a_num4.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
1467b_num2.png,1,2,2,1,2,2,2,1,1,2,1,3,2,1,1
1525aa_num1.png,2,2,3,2,2,1,1,1,1,2,2,1,1,2,2
1558b_num2.png,2,3,2,2,2,2,4,1,1,2,2,2,2,1,1
1519b_num1.png,2,1,1,1,2,2,2,2,2,2,1,2,4,1,1
1469a_num3.png,2,1,3,3,2,1,1,1,1,2,2,2,2,1,2
1477b_num2.png,2,3,1,1,2,2,1,1,1,2,1,2,4,1,1
1518b_num3.png,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2
1537b_num4.png,1,3,2,2,1,1,2,1,1,1,2,1,1,2,2
1498aa_num1.png,2,2,2,3,2,2,2,1,1,2,1,3,3,1,1
1560c_num5.png,1,2,3,2,2,1,1,1,1,4,2,2,1,2,2
1465a_num4.png,2,3,1,1,2,2,3,1,1,2,2,3,4,1,2
1469b_num2.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
1538c_num1.png,2,2,2,2,2,2,1,1,1,2,1,3,2,1,1
1454b_num6.png,2,2,1,1,2,2,1,1,1,2,2,3,4,1,1
1513b_num3.png,2,1,3,2,2,2,2,1,1,2,2,2,2,1,2
1556a_num2.png,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1501a_num2.png,1,2,2,2,2,2,1,1,1,2,2,3,2,1,2
1475b_num2.png,2,2,1,1,2,2,3,1,1,2,2,3,3,1,2
1464b_num1.png,2,2,2,2,2,2,1,1,1,2,2,3,1,1,2
1507b_num1.png,2,3,2,1,2,2,2,1,1,2,1,3,2,1,1
1558c_num1.png,2,3,2,2,2,2,1,1,1,2,2,2,2,1,1
1465b_num5.png,2,3,1,1,2,2,2,2,1,2,2,2,2,1,2
1503a_num3.png,2,1,3,3,2,2,2,2,1,3,2,3,2,1,2
1491c_num4.png,2,2,1,1,2,2,2,1,1,2,1,3,4,1,1
1527c_num1.png,2,3,2,2,2,1,1,1,1,2,2,2,2,2,2
1533b_num2.png,2,2,1,1,2,2,2,1,1,1,2,3,2,1,1
1507c_num1.png,2,2,2,2,2,2,1,1,1,1,1,3,2,1,1
1471c_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,2,1,2
1512a_num2.png,2,2,2,2,2,2,2,1,1,2,2,3,4,2,2
1548b_num2.png,1,3,2,2,2,1,2,2,1,4,2,2,1,2,2
1567b_num3.png,2,1,1,1,2,2,3,1,2,2,2,2,1,1,2
1546c_num2.png,2,2,2,2,2,2,2,1,1,2,2,3,3,2,2
1477b_num3.png,2,3,1,1,2,2,1,1,1,1,1,3,4,1,1
1489b_num3.png,2,2,2,2,2,2,2,2,1,2,2,3,4,2,2
1491b_num2.png,2,2,1,1,2,2,2,1,1,2,2,3,2,1,2
1495a_num4.png,1,1,3,3,2,2,2,1,1,2,2,2,2,2,2
1537b_num2.png,1,3,2,2,2,1,1,1,1,4,2,1,1,2,2
1458c_num2.png,2,1,2,2,2,2,3,2,1,2,2,2,1,1,2
1457a_num4.png,1,2,2,2,2,2,2,1,1,4,2,3,4,2,2
1515c_num2.png,2,3,1,1,2,2,4,1,1,2,2,1,1,1,1
1560a_num5.png,2,3,2,2,2,1,1,1,1,4,2,2,1,2,2
1473a_num2.png,2,2,1,1,2,2,1,1,1,2,2,3,4,1,1
1560c_num2.png,2,3,2,2,2,1,1,1,1,4,2,2,1,2,2
1493c_num3.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,2
1483c_num2.png,2,2,2,2,2,2,2,1,1,2,2,3,3,2,2
1556c_num1.png,1,2,2,2,2,2,1,1,1,2,2,3,2,2,2
1545b_num1.png,2,2,1,1,2,2,3,2,1,1,2,2,2,1,2
1508cc_num1.png,2,2,2,2,2,2,1,1,1,4,2,3,2,1,1
1558b_num4.png,1,3,3,2,2,1,1,1,1,2,2,2,2,1,1
1488c_num1.png,2,3,1,1,2,2,3,1,1,2,1,3,4,1,2
1494a_num1.png,2,2,2,2,2,2,2,1,1,2,2,3,4,1,2
1533a_num2.png,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1
1467b_num1.png,1,2,3,3,2,2,2,2,1,2,1,3,4,1,1
1501b_num6.png,2,2,2,2,2,2,2,1,1,2,2,3,2,1,1
1501c_num2.png,2,2,2,2,2,2,2,1,1,1,2,3,2,1,2
1454c_num2.png,2,2,1,1,2,2,1,1,1,1,1,3,4,1,1
1551b_num1.png,1,1,3,3,2,2,1,1,1,2,2,2,2,2,2
1554b_num5.png,2,2,2,2,2,2,1,1,1,2,2,3,1,1,2
1457a_num3.png,1,1,3,3,2,1,1,1,1,4,2,2,2,2,2
1484b_num1.png,2,2,2,2,2,1,2,1,1,1,2,1,1,1,1
1515b_num5.png,1,1,2,2,2,2,4,1,1,2,2,1,1,1,2
1511c_num2.png,2,2,3,3,2,1,1,1,1,2,2,2,2,2,2
1492c_num2.png,2,2,1,1,2,2,3,1,2,2,2,3,2,1,2
1527bb_num1.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
1476c_num1.png,2,2,1,1,2,2,3,2,1,2,2,2,2,1,2
1495b_num1.png,1,1,3,3,2,2,2,1,1,2,2,3,2,1,2
1531b_num2.png,2,2,1,1,2,2,2,1,1,2,1,3,2,1,1
1548c_num1.png,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2
1464c_num4.png,2,2,2,2,2,2,1,1,1,2,2,3,1,1,1
1466a_num1.png,2,1,1,1,2,2,2,1,1,1,1,3,3,1,1
1463b_num3.png,2,2,1,1,2,2,3,2,1,2,2,2,4,1,2
1509a_num1.png,1,3,3,3,2,1,1,1,1,1,2,1,1,1,1
1477b_num4.png,2,3,1,1,2,2,1,1,1,2,1,3,4,1,1
1530c_num3.png,2,2,2,1,2,2,2,1,1,2,1,3,2,1,1
1489b_num4.png,2,3,2,2,2,2,1,2,1,2,2,3,2,2,2
1541c_num1.png,1,3,2,2,2,1,1,1,1,4,2,3,2,1,2
1557a_num2.png,1,2,2,2,2,2,1,1,1,2,2,2,4,2,2
1562b_num1.png,2,1,1,1,2,2,3,1,1,2,1,2,1,1,1
1501b_num1.png,2,2,2,1,2,2,2,1,1,2,2,3,2,1,1
1560c_num1.png,2,3,2,2,2,1,1,1,1,2,2,2,1,2,2
1476a_num1.png,2,3,1,1,2,2,3,1,2,1,1,3,2,1,1
1565c_num4.png,2,2,1,1,2,2,3,1,1,2,2,2,2,1,2
1567c_num1.png,2,2,2,2,2,2,3,1,2,2,2,2,4,1,2
1464c_num5.png,2,2,2,2,2,2,2,2,1,2,2,3,1,1,2
1538c_num2.png,2,2,1,1,2,2,2,1,1,2,2,3,2,1,2
1495a_num5.png,2,2,3,3,2,2,2,1,1,2,2,2,2,2,2
1491c_num3.png,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2
1552a_num2.png,2,2,1,1,2,2,3,1,1,2,2,3,2,1,1
1521a_num1.png,2,3,1,1,2,2,2,1,1,1,1,3,4,1,1
1551b_num4.png,1,1,3,3,2,2,1,1,1,2,2,2,2,2,2
1531b_num1.png,2,1,2,2,2,2,2,1,1,2,1,3,2,1,1
1495b_num2.png,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1550b_num1.png,2,3,3,3,2,1,1,1,1,2,2,2,1,2,2
1517a_num1.png,2,2,1,1,2,2,3,1,1,2,2,3,2,1,2
1482c_num1.png,2,2,2,2,2,2,3,2,1,2,2,3,2,1,2
1531a_num3.png,2,2,2,1,2,2,2,1,1,2,1,3,4,1,1
1521b_num1.png,1,2,1,1,2,2,2,1,1,2,2,3,3,1,2
1513c_num2.png,1,2,2,2,2,2,2,2,1,2,2,2,3,2,2
1509a_num3.png,1,3,2,2,2,1,1,1,1,4,2,2,1,1,2
1496c_num2.png,2,3,1,1,2,2,2,2,1,2,1,3,2,1,1
1548b_num1.png,2,3,1,2,2,1,2,1,1,4,2,2,1,2,2
1510b_num3.png,2,1,1,1,2,2,3,1,1,2,2,2,2,1,2
1566b_num4.png,2,2,2,2,2,2,1,1,1,2,2,2,4,1,2
1474b_num4.png,2,1,1,1,2,1,3,1,1,2,2,3,1,1,1
1533c_num2.png,2,3,1,1,2,2,3,1,1,1,1,3,2,1,1
1564c_num1.png,2,2,1,1,2,2,2,1,1,1,1,3,1,1,1
1484a_num3.png,1,3,2,2,2,1,1,1,1,1,2,2,1,1,2
1453c_num5.png,2,2,2,2,2,2,1,1,1,2,2,3,1,1,2
1496c_num4.png,2,2,1,1,2,2,3,1,1,2,2,3,2,1,2
1486a_num1.png,2,3,1,1,2,2,3,1,1,2,1,3,4,1,1
1469b_num4.png,2,2,3,2,2,2,1,1,1,2,2,2,2,2,2
1564b_num5.png,2,2,1,1,2,2,2,2,1,1,1,3,1,1,1
1565c_num5.png,2,2,1,1,2,2,3,1,1,2,2,3,2,1,1
1546a_num2.png,2,2,2,2,2,2,2,2,1,2,2,3,2,1,2
1529b_num1.png,2,1,1,1,2,1,1,1,1,1,1,3,4,1,1
1513a_num2.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1489c_num1.png,2,3,1,1,2,2,2,2,1,2,1,3,2,1,1
1488b_num3.png,2,3,1,1,2,2,3,1,1,2,2,3,4,1,2
1504cc_num2.png,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1528c_num1.png,2,2,3,2,2,2,2,1,1,2,2,3,3,2,2
1521a_num5.png,2,3,2,1,2,2,2,2,1,2,2,3,2,1,2
1531a_num1.png,2,2,2,2,2,2,1,1,1,1,1,3,4,1,1
1551b_num5.png,1,1,3,3,2,2,1,1,1,2,2,2,4,2,2
1498b_num1.png,2,2,2,2,2,2,2,1,1,2,1,3,2,1,1
1492b_num1.png,2,3,1,1,2,2,3,1,2,2,2,2,1,1,2
1533a_num4.png,2,2,1,1,2,2,3,2,1,1,2,3,1,1,1
1526c_num2.png,2,3,3,2,2,1,1,1,1,2,2,1,1,2,2
1511b_num1.png,2,2,3,3,2,2,1,1,1,2,2,2,4,2,2
1551c_num1.png,1,2,3,3,2,2,1,1,1,2,2,2,2,2,2
1539c_num2.png,2,3,1,1,2,2,2,1,1,2,2,2,4,1,1
1491b_num5.png,2,2,2,2,2,2,2,1,1,2,2,3,2,1,2
1475b_num3.png,2,3,2,1,2,2,2,1,1,2,2,3,2,2,2
1549b_num5.png,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2
1513b_num4.png,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2
1543b_num3.png,2,3,1,1,2,2,3,1,1,2,1,3,1,1,1
1484a_num1.png,2,3,2,2,2,1,1,1,1,1,2,2,1,2,2
1550b_num3.png,2,3,3,2,2,1,1,1,1,2,2,1,1,2,2
1466c_num2.png,2,2,1,1,2,2,1,1,1,2,2,3,4,1,2
1488b_num2.png,2,3,1,1,2,2,1,1,1,2,1,1,1,1,1
1527c_num2.png,2,2,3,2,2,1,1,1,1,2,2,1,1,2,2
1524b_num4.png,2,2,2,2,2,1,2,1,1,1,2,2,1,2,2
1519b_num4.png,2,3,1,1,2,2,3,1,2,2,1,2,4,1,1
